"","geneid","gene_name","type","AICc_01full","AICc_02full","AICc_07full","AICc_08full","AICc_11full","AICc_12full","AICc_13full","AICc_14full","AICc_15full","AICc_16full","AICc_01partial","AICc_02partial","AICc_07partial","AICc_08partial","AICc_11partial","AICc_12partial","AICc_13partial","AICc_14partial","AICc_15partial","AICc_16partial","model","TRUE_lambda"
"4395","FBgn0031752","CG9044",12,546.773564017159,522.527212537845,546.873494480396,526.627628902637,544.730750328417,514.497425202726,546.784557462836,521.210152097058,544.576404879403,518.797998092305,547.971029155675,524.767836550916,544.107719474419,541.222996213123,549.658965226869,517.084492864578,545.511930685956,521.111257946082,543.613007180159,520.073785095879,"12f",0.215086766609352
"4427","FBgn0031801","CG9498",16,801.062286153869,773.583282653365,793.928102244078,756.532437248307,799.983959126027,771.156428530894,796.128019547068,757.646806970385,796.247788660799,753.387349169195,798.29100901896,786.121629271299,799.779435018682,773.050856907167,797.580741580704,797.151831228842,792.684273184287,775.376830497532,794.188117144803,772.870503934624,"16f",0.03
"4431","FBgn0031805","Nepl4",16,505.824387300858,498.766805579027,503.20430783992,496.516118359153,502.786899157059,496.792206488904,509.417119978083,497.420420417015,499.509877792471,493.640448781248,509.620860063447,499.505808772253,511.70262973372,501.0321230106,511.60750983654,496.022446999115,512.403328795238,498.449850590415,514.60701200732,495.740716261691,"16f",0.744604961791466
"4465","FBgn0031860","CG11236",14,701.748597302826,677.583099763714,697.908936178868,675.227433251165,704.634938397316,676.23672012897,703.956042709587,672.819233770459,701.056904050202,674.98876839272,704.973012661617,682.827395640518,707.043668628308,676.204352846738,706.130129552584,695.361304956405,704.055301065927,676.965043807877,706.295710273088,675.969370058605,"14f",0.03
"4479","FBgn0031879","uif",12,408.047205065566,397.977679064704,408.964579061751,401.51662340656,400.627869320367,386.239266168618,399.173168241238,392.834113617508,402.854451544106,390.094364962366,412.354738495001,413.353012937391,414.408964188888,413.281949218373,411.931654865893,411.834790500603,408.028193889491,409.721052938134,407.527655887647,409.810824161238,"12f",0.03
"4502","FBgn0031913","CG5958",2,935.143273701358,920.078429404654,937.214564872401,920.584122329288,937.009761760521,925.391535545692,937.853822884571,923.598195247983,938.454448535098,924.82152446174,937.398984701984,916.575917717077,935.872089427928,921.257332722244,935.487426074769,925.128001844368,938.611391699779,919.679390073082,933.926689530559,921.201579009067,"02p",Inf
"4511","FBgn0031936","CG13794",14,575.509425298648,559.33053618369,571.841687600334,558.513694012427,565.895786486079,547.75219414989,562.020423088579,544.580975399203,563.205294656979,548.384955955016,578.23046440021,566.979104857335,578.229146446043,559.283072633615,573.060308261018,574.730676034958,565.39907457586,553.710470656515,557.911896949396,554.943930710995,"14f",0.03
"4521","FBgn0031950","Herp",14,530.686029489986,498.888128004418,530.208742794191,493.072160774986,532.437952157939,494.231480598913,533.965271058923,484.631088374996,531.583991658786,487.44660460903,551.860919717491,506.17555969712,548.946602204383,513.330642748895,553.358022589281,536.708548722808,549.867760554188,489.199320071514,550.543953455143,517.122829785494,"14f",0.58049122517594
"4549","FBgn0031996","CG8460",8,396.750941643298,384.99805887703,400.192179110796,382.13795597662,400.681953650914,387.614920109864,400.522157951299,384.17416562717,404.303300817587,384.764355731085,402.360758679538,401.923744535839,404.286855405495,405.59378867245,404.073272005161,401.420778896787,404.256955033293,403.002464853855,405.894801141509,405.832408486075,"08f",0.03
"4574","FBgn0032026","CG7627",2,574.975529660996,570.236781252479,579.586097931193,574.494034897492,578.332418071714,574.752443572555,579.13179458293,574.49986235135,583.289580024407,578.712009615527,576.607802911357,577.990186872021,578.665171207321,580.542840721533,578.497509298593,580.144015737724,580.715404614671,581.777870292797,582.879486476437,584.601674183569,"02f",0.03
"4606","FBgn0032076","Argl",8,786.959465972501,774.577420853329,775.551636717396,763.544315156268,789.289324837472,779.317625533217,784.213296024878,772.458834482953,777.42706006071,768.133491170113,787.794221744492,777.840978084463,789.663374638529,767.072629948475,787.05709935622,782.320874805157,781.331762460324,776.081841974806,783.088679059237,771.23625039046,"08f",0.03
"4665","FBgn0032167","CG5853",8,612.635136004075,594.823681182545,602.038673342023,575.690029732756,616.759656335977,599.012484184387,612.126118835753,589.175254051329,607.698244243341,580.397597499791,610.650490031478,604.492000772544,611.341922774846,583.980484078197,612.176550621563,613.358890302682,611.082566646448,599.375088408341,612.264045082094,588.151495421992,"08f",0.0402718247838204
"4669","FBgn0032171","CG5846",14,493.945352342321,493.99518815709,485.114979636143,484.142125088085,493.093786229053,488.320040635381,481.803045055986,472.840571911505,485.109649407926,477.609456854237,506.985268612043,502.257737871038,487.768619182064,480.290600082358,507.695464932856,506.196184830063,484.940236781872,469.804816982141,482.60997241068,475.605706354008,"14p",Inf
"4696","FBgn0032214","CG4968",8,534.121944157202,494.472691039693,538.405723737329,490.883903243333,536.426371497923,497.17149205559,537.333292443479,495.877182477607,541.134034435755,493.747994793417,531.842288823036,499.396108564222,532.775583092676,519.204916197393,532.949048708495,518.240786888235,533.39985691413,499.414029295555,535.479427988019,519.236086341202,"08f",0.0588261262991166
"4697","FBgn0032216","Usp14",16,673.380169193096,663.162026525369,670.825070308712,656.296020842232,668.288138246568,651.049535136016,676.923978385908,662.360201624048,669.45964234008,642.833457444213,673.435881568549,670.991558266788,675.11568627911,677.263919843394,675.328598953472,677.068590135358,675.909388769313,668.925411554301,678.009320962621,680.290891295165,"16f",0.238500871620994
"4756","FBgn0032299","CG17127",14,504.193761204962,498.942999137219,501.19787182792,484.372124146766,476.801103882239,477.715063464216,469.302089625031,459.941923463234,468.730073073089,464.512429937727,498.928780195046,492.463021933326,497.507503112635,499.664397123407,500.551314610486,478.05065228682,471.249501602956,464.912678199874,473.397140042061,463.231253015653,"14f",0.03
"4804","FBgn0032387","CG16965",8,473.657134254035,457.434295398342,469.014694953314,454.460166651031,473.822196561238,461.137455051298,474.262243401329,460.615747281833,466.586576893659,458.042406845552,472.485513116852,457.350622813476,474.150205540403,449.648437435266,469.926971330136,460.57379175883,470.1637632477,458.374573284116,467.640810387165,452.372579052787,"08p",Inf
"4808","FBgn0032393","Nfs1",8,578.517841397761,580.41856777365,574.776601245851,571.198950871007,581.487073812216,583.391713810338,578.753141525382,581.334619257939,579.746954625802,576.674141048412,579.156228186002,577.956017840475,581.159766417877,577.724306822434,580.964731902865,580.976013509739,580.180501793788,580.325237895574,581.81143639044,581.63274839589,"08f",0.03
"4828","FBgn0032421","crok",2,434.418250366772,409.377640080422,433.174623961547,414.476077510243,439.061953599751,411.677150044701,436.428595791283,412.053783600634,438.265700150121,416.960153592285,432.911563741113,424.191146658174,432.752698420894,429.872657046272,435.014467627626,429.0879436423,436.326835972687,427.042252175487,437.0753024691,430.752783971904,"02f",0.03
"4843","FBgn0032445","CG6153",16,512.621046587882,499.118304044396,510.033252915025,494.506192621761,513.145300954424,495.652325773508,515.301845856513,500.996110753431,510.849364899339,491.313356981964,508.303923502994,498.394030489274,507.975478835103,507.952966050205,510.359180316257,511.284648915942,510.316387204435,498.599791138723,512.15698406493,512.038415014647,"16f",0.933062125241661
"4859","FBgn0032467","CG9934",16,483.909559101852,482.744833764699,477.049278560272,474.689397760546,482.942218638692,479.829945148008,483.032537310708,482.048589131347,476.527385904034,471.595091914512,483.186011057748,485.264837819066,478.804957804747,480.979551876786,483.643949674908,485.181977118439,479.99538152371,480.55389999667,481.288712655462,483.577251070906,"16f",0.395776584187715
"4872","FBgn0032482","Pect",7,786.22424547144,787.334257310205,777.122585704511,779.425783414416,788.911027236278,790.409858255459,783.187791776586,785.703145243758,781.638942905857,791.712296663493,795.664817634851,794.876175634759,797.242044848466,791.183814150683,796.060118927207,798.213049314221,792.002582135609,793.601741980321,793.231996787654,793.642883414478,"07f",0.697352812811268
"4894","FBgn0032513","CG6565",14,454.764220468532,407.047146604783,449.10373642379,403.769609068076,450.912231295507,407.33488042424,456.121039390821,401.194224160632,444.728862307596,403.696650691303,483.712833373226,418.414706312241,474.230777526537,422.828894526938,485.393734809174,451.831990727253,481.355795415886,407.992802912099,477.095269177976,421.393478951692,"14f",0.369392660154684
"4896","FBgn0032515","loqs",2,434.173527528352,426.725471750886,437.750776579712,429.516778358664,437.646144296766,430.477602349513,438.720622113004,431.279108648469,440.811596587084,433.830069659158,439.861028197453,424.240121458415,440.318531370793,426.873713288113,441.863579513629,430.603748106583,442.345745196594,428.409720352176,444.232072732151,428.536796621111,"02p",Inf
"4935","FBgn0032613","Nepl9",16,470.340382149319,455.290898712971,464.630384818794,451.382107012766,460.711216290381,431.051659353963,457.135443220596,438.147951478223,450.261920900976,426.02607632985,470.204831135861,460.569088485519,469.17302750365,456.026269262408,461.969597119863,460.984523072228,455.788206728823,448.230562687121,445.55588754142,442.052714677726,"16f",0.307342338818987
"4964","FBgn0032652","CG6870",14,746.182834046324,733.644992629335,740.78482930467,727.560171169261,742.65100594036,730.518279418591,737.990597280449,721.015003611606,736.525375673821,724.824959184484,758.467011869515,755.611581603802,760.577822600131,755.95641467108,754.887323567977,756.621772537881,756.513671623726,755.18576467494,756.91704570411,754.404284367732,"14f",0.037581884006358
"4976","FBgn0032671","JMJD4",8,285.262128316718,270.995580635752,281.260825071137,266.87574413112,289.143276926236,274.394770721546,287.196142247383,273.249906752282,285.668685564146,270.600228383386,285.46917167939,281.122677816514,282.782554602353,283.875743775041,287.58426222265,286.193248491409,287.987776926611,284.183929419024,287.145589963209,286.872958718623,"08f",0.0384445125530819
"5007","FBgn0032721","CG10602",16,557.515834802082,558.683849734181,556.386270805405,550.963538987376,557.215944639663,556.443915014886,561.721413596561,563.660097813033,559.743111444499,548.017579680737,558.445838113515,560.262271388092,560.360933789313,560.453886566513,560.364264371005,561.10739496343,562.274233002638,564.383733394765,564.397747410794,564.833101878643,"16f",0.0701100041987483
"5022","FBgn0032744","Ttc19",8,370.645712681505,259.023985817338,374.075066620319,253.758018121678,368.729883434213,262.528238418657,374.490323178803,257.928535865069,372.5285999671,258.205497209725,367.86481558253,303.255335010735,369.953275938757,333.087067121777,367.744630859955,330.212137449092,371.524498276883,304.928805174241,371.74916747034,327.036374386548,"08f",0.0408296652028221
"5040","FBgn0032775","CG17544",12,414.788473245577,415.453704991375,418.654862393294,418.512218647917,414.485727387516,411.986480386229,416.993037898842,415.307068378834,418.829548702046,415.374365516535,413.157494143805,415.272584687064,415.265842325419,416.999081019639,412.695010794453,409.935191198845,413.031054545918,414.130248654429,414.228538225857,412.505076696988,"12p",Inf
"5058","FBgn0032801","CG10165",2,524.365175666562,507.291677805054,523.142892866834,510.609948457122,526.19825529477,511.923756532834,528.133239180197,511.304771864725,525.922063293002,515.30642303797,519.818368603999,519.158029036398,518.695901093652,513.448257684973,521.904358967435,519.293250594603,522.747039573979,521.256208650733,523.077795322023,516.724254687734,"02f",0.03
"5075","FBgn0032822","CG10466",16,439.019540362348,435.717132655915,437.619933733194,428.346937228714,434.228862961752,431.008567921286,440.661831200933,437.907544118204,432.682337254305,423.961691965679,434.977556073126,432.7809849622,436.890725723654,438.922125027468,430.605746541863,432.668425653593,435.305810111949,435.430275455854,434.479971986308,436.775653144133,"16f",0.0396374132804272
"5080","FBgn0032835","CG16772",2,827.870905115324,793.681519602157,830.982100877127,796.638599270734,830.401557076172,798.93749590155,829.921017383592,800.148806057621,831.644627796814,809.150699204107,836.529762516834,808.701961126448,837.19814371259,816.785315014977,837.472260551868,820.499192880557,839.070233761144,811.745933276612,839.634229669912,816.728787222596,"02f",0.991683443017932
"5110","FBgn0032880","TM9SF2",2,521.588283815333,491.177484705937,526.226107798605,495.522184409103,525.996133198076,494.052968919117,525.622680809962,495.968873606463,530.51952507271,498.379850687193,520.459591662932,497.829404193144,521.483899950835,514.114576370908,522.473211971498,508.094302906847,524.453214093694,501.811523940629,525.772539732611,510.959348506149,"02f",0.789127267843985
"5112","FBgn0032882","Ns4",8,427.271109558584,372.380538552864,429.447543434423,369.30354448984,428.131445073469,376.974133157083,431.598629973883,376.648738022976,431.192988149705,374.569811054994,423.015947330114,395.620712321306,425.090950918801,412.136607693195,424.411404002047,406.928204951373,427.076982229871,395.865261695206,428.546227060608,411.147226884667,"08f",0.039015237421066
"5117","FBgn0032889","CG9331",8,947.282714648599,923.208678180236,946.604895660192,914.069220291897,949.465236126258,928.457445807878,950.137260143564,926.665559209507,948.411799749543,919.165414442622,943.491909387983,933.887762834881,945.60367066575,925.737579765809,945.219820066359,938.444043280023,945.243702095464,936.463845206773,947.310858880728,930.154473653224,"08f",0.03
